district,Zone,Geographical Region,Disaster,region,village,Date,Source,Data Cards,Deaths,Injured,Missing,Houses Destroyed,Houses Damaged,Victims,Affected,Relocated,Evacuated,Losses USD,Losses Local,Education centers,Hospitals,Damages in crops Ha.,Region
Dhanusa,Janakpur,Terai,EPIDEMIC,Central Region,Nuwakhor,11/03/07,Gorakhapatra 178 (page no. 10),1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Nawalparasi,Lumbini,Terai,EPIDEMIC,Western Region,,11/04/07,Gorakhapatra 179 (page no 11),1.0,0,0,0,0,0,0,259,0,0,0,0.0,0,0,0.0,Western
Rautahat,Narayani,Terai,EPIDEMIC,Central Region,SARMUJAWA,11/04/07,Gorakhapatra 180 (page no. 14),1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Sunsari,Kosi,Terai,FIRE,Eastern Region,Babiya,11/05/07,Gorakhapatra 181 (page no. 16),1.0,0,0,0,0,1,0,0,0,0,0,12000.0,0,0,0.0,Eastern
Syangja,Gandaki,Hill,OTHER,Western Region,ARJUN CAHUPARI,11/06/07,Gorakhapatra 181,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Lalitpur,Bagmati,Hill,FIRE,Central Region,Manikhel,11/06/07,Gorakhapatra 181 (page no. 2),1.0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Central
Taplejung,Mechi,Mountain,SNOW STORM,Eastern Region,OLANCHUNGGOLA,11/13/07,Gorakhaptra 186 (page no. 4),1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Sunsari,Kosi,Terai,FIRE,Eastern Region,Bhokraha,11/16/07,Gorakhapatra 188 (page no. 14),1.0,0,0,0,14,0,0,0,0,4,0,0.0,0,0,0.0,Eastern
Banke,Bheri,Terai,EPIDEMIC,Mid-Western Region,PHATTEPUR,11/17/07,Gorakhapatra 191 (page no. 11),1.0,1,0,0,0,0,0,28,0,0,0,0.0,0,0,0.0,Mid-Western
Baglung,Dhawalagiri,Hill,FIRE,Western Region,JAIDI,11/19/07,Gorkhapatra 91 2007-11-20,1.0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Udayapur,Sagarmatha,Hill,FIRE,Eastern Region,Tawashri,11/20/07,Gorakhapatra 193 (page no. 16),1.0,0,0,0,2,0,0,0,10,0,0,0.0,0,0,0.0,Eastern
Siraha,Sagarmatha,Terai,EPIDEMIC,Eastern Region,Silorwa Pachhawari,11/23/07,Gorakhapatra 196 (page no. 16),1.0,3,0,0,0,0,0,37,0,0,0,0.0,0,0,0.0,Eastern
Myagdi,Dhawalagiri,Hill,OTHER,Western Region,TAKAM,11/23/07,Gorakhapatra 196,1.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Bajhang,Seti,Mountain,STRONG WIND,Far Western Region,Chainpur,11/24/07,Gorakhapatra 196 (page no.14),1.0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.0,Far-Western
Kailali,Seti,Terai,FIRE,Far Western Region,PATHARIYA,11/26/07,Gorakhaptra 198 (page no. 11),1.0,0,0,0,1,0,0,0,0,0,0,20000.0,0,0,0.0,Far-Western
Kailali,Seti,Terai,OTHER,Far Western Region,CHUHA,11/27/07,Gorakhapatra 200 (page no. 16),1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Bhaktapur,Bagmati,Hill,FIRE,Central Region,KATUNJE,11/27/07,Gorakhapatra 200 (page no. 4),1.0,0,0,0,0,1,0,0,0,0,0,2100000.0,0,0,0.0,Central
Sankhuwasabha,Kosi,Mountain,FIRE,Eastern Region,Dhupu,11/28/07,Gorakhapatra 201,1.0,2,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Myagdi,Dhawalagiri,Hill,FIRE,Western Region,PULACHAUR,11/02/07,Kantipur 257 (page no. 5),1.0,0,0,0,3,0,0,0,15,0,0,0.0,0,0,0.0,Western
Sunsari,Kosi,Terai,EPIDEMIC,Eastern Region,Pakali,11/05/07,Kantipur 257,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Sunsari,Kosi,Terai,FIRE,Eastern Region,Dharan Municiplality,11/13/07,Kantipur 263 (page no.9),1.0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Mahottari,Janakpur,Terai,EPIDEMIC,Central Region,Jaleswar Municipalit,11/16/07,Kantipur 2007-11-18 number 267,1.0,1,0,0,0,0,0,13,0,0,0,0.0,0,0,0.0,Central
Salyan,Rapti,Hill,FIRE,Mid-Western Region,LEKHAPOKHARA,11/18/07,Kantipur 268 (page no. 11),1.0,0,0,0,1,0,0,0,0,0,0,80000.0,0,0,0.0,Mid-Western
Rupandehi,Lumbini,Terai,FIRE,Western Region,KERABANI,11/17/07,Kantipur 268,1.0,0,0,0,2,0,0,0,0,0,0,400000.0,0,0,0.0,Western
Sunsari,Kosi,Terai,FIRE,Eastern Region,Dharan Municiplality,11/19/07,kantipur 269 (page no. 9),1.0,0,0,0,1,0,0,0,0,0,0,100000.0,0,0,0.0,Eastern
Siraha,Sagarmatha,Terai,EPIDEMIC,Eastern Region,Siraha Municapility,11/26/07,Kantipur 276,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Sunsari,Kosi,Terai,FIRE,Eastern Region,Sonapur,11/27/07,Kantipur 277 (page no. 12),1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Sunsari,Kosi,Terai,FIRE,Eastern Region,,11/29/07,Kantipur 279 (page no. 8),1.0,0,0,0,6,0,0,0,0,0,0,700000.0,0,0,0.0,Eastern
Makwanpur,Narayani,Hill,FIRE,Central Region,HATIYA,12/03/07,Gorakhapatra 206 (page no.14),1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Sunsari,Kosi,Terai,FIRE,Eastern Region,Sonapur,12/06/07,Gorakhapatra 208.,1.0,0,0,0,1,0,0,0,0,0,0,5000000.0,0,0,0.0,Eastern
Mustang,Dhawalagiri,Mountain,SNOW STORM,Western Region,JOMSOM,12/12/07,Gorakhapatra 214,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Chitawan,Narayani,Terai,FIRE,Central Region,,12/19/07,Gorakhapatra 221 (page no.16),1.0,0,0,0,0,1,0,0,0,0,0,50000.0,0,0,0.0,Central
Kalikot,Karnali,Mountain,LANDSLIDE,Mid-Western Region,PHUKOT,12/10/07,Gorakhapatra 222 (page no. 3),1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Dhanusa,Janakpur,Terai,FIRE,Central Region,Lakhari,12/20/07,Gorakhapatra 222,1.0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0.0,Central
Tanahu,Gandaki,Hill,FLOOD,Western Region,VYAS_NP_(DAMAULI),12/20/07,Gorakhapatra 222,1.0,2,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Bhaktapur,Bagmati,Hill,FIRE,Central Region,BHAKTAPUR NP,12/22/07,Gorakhapatra 224,1.0,0,0,0,0,1,0,0,0,0,0,3600000.0,0,0,0.0,Central
Sunsari,Kosi,Terai,COLD WAVE,Eastern Region,Hasposha,12/24/07,Gorakhapatra 226 (page no.10),1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Sarlahi,Janakpur,Terai,FIRE,Central Region,BALARA,12/26/07,Gorakhapatra 228.,1.0,1,0,0,1,0,0,0,0,0,0,200000.0,0,0,0.0,Central
Saptari,Sagarmatha,Terai,EPIDEMIC,Eastern Region,RAJBIRAJ MUNICIPALITY,12/29/07,Gorakhapatra 231 (page no.10),1.0,0,0,0,0,0,0,36,0,0,0,0.0,0,0,0.0,Eastern
Sunsari,Kosi,Terai,OTHER,Eastern Region,Babiya,12/27/07,Gorakhapatra 232 (page no. 14),1.0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Sankhuwasabha,Kosi,Mountain,FIRE,Eastern Region,Dhupu,12/01/07,Kantipur 281 (page no.4),1.0,2,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Makwanpur,Narayani,Hill,FIRE,Central Region,HATIYA,12/03/07,Kantipur 284 (page no.4),1.0,1,2,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Central
Kathmandu,Bagmati,Hill,OTHER,Central Region,DHAPASHI,12/10/07,Kantipur 291 (page no.2),1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Sankhuwasabha,Kosi,Mountain,FIRE,Eastern Region,Baneswar,12/28/07,Kantipur 308,1.0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Pyuthan,Rapti,Hill,FIRE,Mid-Western Region,PHOPLI,12/30/07,Kantipur 310 (page no.9),1.0,0,0,0,1,0,0,0,0,0,0,30000.0,0,0,0.0,Mid-Western
Rautahat,Narayani,Terai,STRUCT.COLLAPSE,Central Region,DUMARIYA,10/01/07,Gorkhapatra 1492007/10/2,1.0,1,1,0,1,0,0,0,0,0,0,0.0,0,0,0.0,Central
Morang,Kosi,Terai,EPIDEMIC,Eastern Region,Rangeli,10/05/07,Gorkhapatra 1532007/10/6,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Baglung,Dhawalagiri,Hill,STRONG WIND,Western Region,GWALICHAUR,10/05/07,Gorkhapatra 1562007/10/6,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Bardiya,Bheri,Terai,EPIDEMIC,Mid-Western Region,,08/31/94,Gorkhapatra - 1994-9-1-Y-94-N-118,1.0,18,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Dang,Rapti,Terai,EPIDEMIC,Mid-Western Region,,08/31/94,Gorkhapatra 1994 - 9 -1; Year/No. 94/118,1.0,18,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Surkhet,Bheri,Hill,EPIDEMIC,Mid-Western Region,,08/31/94,Gorkhapatra 1994/9/1 Year/No. - 94/118,1.0,18,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Nawalparasi,Lumbini,Terai,EPIDEMIC,Western Region,,09/14/94,Gorkhapatra 1994-9-15 Year 94Number 132,1.0,19,0,0,0,0,0,25000,0,0,0,0.0,0,0,0.0,Western
Tanahu,Gandaki,Hill,EPIDEMIC,Western Region,,09/14/94,Gorkhapatra 1994-9-15 Y 94 N 132,1.0,19,0,0,0,0,0,25000,0,0,0,0.0,0,0,0.0,Western
Gorkha,Gandaki,Hill,EPIDEMIC,Western Region,,09/14/94,Gorkhapatra 1994/9/15; Y 94 N 132,1.0,19,0,0,0,0,0,25000,0,0,0,0.0,0,0,0.0,Western
Palpa,Lumbini,Hill,EPIDEMIC,Western Region,,09/14/94,Gorkhapatra 1994/9/15; Y 94 132,1.0,19,0,0,0,0,0,25000,0,0,0,0.0,0,0,0.0,Western
Parbat,Dhawalagiri,Hill,EPIDEMIC,Western Region,,09/14/94,Gorkhapatra 1994/9/15 Y 94 N 132,1.0,19,0,0,0,0,0,25000,0,0,0,0.0,0,0,0.0,Western
Myagdi,Dhawalagiri,Hill,FIRE,Western Region,BABIYACHAUR,12/31/07,Gorkhapatra 2008/01/01 V107N233P11,1.0,0,0,0,1,0,0,5,0,0,0,100000.0,0,0,0.0,Western
Bajhang,Seti,Mountain,FIRE,Far Western Region,Rilu,01/01/08,Gorkhapatra 2008/01/02Y107V233P14,1.0,3,0,0,1,0,0,0,0,0,0,200000.0,0,0,0.0,Far-Western
Kathmandu,Bagmati,Hill,FIRE,Central Region,KATHMANDU METROPOLITAN CITY,12/31/07,Gorkhapatra 2008/ 01/01Y107V233P16,1.0,0,0,0,0,1,0,0,0,0,0,500000.0,0,0,0.0,Central
Kathmandu,Bagmati,Hill,FIRE,Central Region,KATHMANDU METROPOLITAN CITY,01/01/08,Himalayan Times2008/01/02Y13N9P1,1.0,0,0,0,0,0,0,11,0,0,0,900000.0,0,0,0.0,Central
Dolakha,Janakpur,Mountain,ACCIDENT,Central Region,Thulopatale,01/01/08,Gorkhapatra 2008/01/02Y107N234P11,1.0,2,0,0,0,59,0,310,0,0,0,0.0,0,0,0.0,Central
Sunsari,Kosi,Terai,FIRE,Eastern Region,Narshinhatappu,01/03/08,Kantipur2008/01/04Y15N313P8,1.0,0,0,0,3,0,0,16,0,0,0,500000.0,0,0,0.0,Eastern
Morang,Kosi,Terai,COLD WAVE,Eastern Region,Rangeli,01/04/08,Gorkhapatra 2008/01/05Y107N237P10,1.0,1,0,0,0,0,0,36,0,0,0,0.0,0,0,0.0,Eastern
Jhapa,Mechi,Terai,STRUCT.COLLAPSE,Eastern Region,BAHUNADANGI,01/04/08,Gorkhapatra 2008/01/05Y107N237P14,1.0,1,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,Eastern
Bara,Narayani,Terai,COLD WAVE,Central Region,BASTIPUR,01/03/08,Rajdhani Daily 2008/01/05Y6N204P3,1.0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Rautahat,Narayani,Terai,COLD WAVE,Central Region,GAUR NP,01/04/08,Rajdhani Daily2008/01/05Y6N203P4,1.0,0,0,0,0,0,0,20,0,0,0,0.0,0,0,0.0,Central
Ilam,Mechi,Hill,COLD WAVE,Eastern Region,CHULACHULI,01/06/08,Kantipur2008/01/06Y15N316P8,1.0,0,0,0,0,0,0,10,0,0,0,0.0,0,0,0.0,Eastern
Rukum,Rapti,Hill,EPIDEMIC,Mid-Western Region,MAGMA,01/05/08,Kantipur2008/01/06Y15N316P9,1.0,2,0,0,0,0,0,45,0,0,0,0.0,0,0,0.0,Mid-Western
Rukum,Rapti,Hill,FIRE,Mid-Western Region,KHALANGA_MUSIKOT,01/05/08,Kantipur2008/01/06Y15N316P11,1.0,0,0,0,2,0,0,11,0,0,0,800000.0,0,0,0.0,Mid-Western
Myagdi,Dhawalagiri,Hill,FIRE,Western Region,TAKAM,01/06/08,Rajdhani Daily2008/01/07Y7N207P3w,1.0,0,0,0,1,0,0,5,0,0,0,0.0,0,0,0.0,Western
Baglung,Dhawalagiri,Hill,FIRE,Western Region,BIHUKOT,01/07/08,Kantipur National Daily,1.0,0,0,0,0,1,0,0,0,0,0,0.0,1,0,0.0,Western
Kapilbastu,Lumbini,Terai,FIRE,Western Region,TAULIHAWA N.P.,01/06/08,Rajdhani Dail2008/01/07Y7N207P5,1.0,0,0,0,1,0,0,5,0,0,0,200000.0,0,0,0.0,Western
Bhaktapur,Bagmati,Hill,STRUCT.COLLAPSE,Central Region,BHAKTAPUR NP,01/09/08,Rajdhani Daily2008/01/10Y7N210P4,1.0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,Central
Siraha,Sagarmatha,Terai,FIRE,Eastern Region,Asanpur,01/09/08,Rajdhani Daily2008/01/10Y7N210P3,1.0,1,0,0,0,1,0,5,0,0,0,0.0,0,0,0.0,Eastern
Morang,Kosi,Terai,EPIDEMIC,Eastern Region,Rangeli,01/09/08,Gorkhapatra 2008/01/10Y107N242P3,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Kathmandu,Bagmati,Hill,FIRE,Central Region,KATHMANDU METROPOLITAN CITY,01/10/08,Gorkhapatra 2008/01/11Y107N243P16,1.0,2,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,Central
Nawalparasi,Lumbini,Terai,EPIDEMIC,Western Region,KAWASOTI,01/10/08,Rajdhani Daily2008/01/11Y7N211P10,1.0,0,0,0,0,0,0,23,0,0,0,0.0,0,0,0.0,Western
Sunsari,Kosi,Terai,FIRE,Eastern Region,Gautampur,01/13/08,Rajdhani Daily2008/01/14Y7N214P5,1.0,0,0,0,3,0,0,16,0,0,0,300000.0,0,0,0.0,Eastern
Lamjung,Gandaki,Hill,FIRE,Western Region,TAGHRIN,01/13/08,Kantipur2008/01/14Y15N324P4,1.0,1,0,0,1,0,0,5,0,0,0,0.0,0,0,0.0,Western
Siraha,Sagarmatha,Terai,FIRE,Eastern Region,Harkatti,01/13/08,Kantipur2008/01/14Y15N324P4,1.0,0,0,0,10,0,0,53,0,0,0,0.0,0,0,0.0,Eastern
Sunsari,Kosi,Terai,FIRE,Eastern Region,Narshinhatappu,01/13/08,Gorkhapatra 2008/01/13Y107N245P10,1.0,0,0,0,0,1,0,0,0,0,0,500000.0,0,0,0.0,Eastern
Saptari,Sagarmatha,Terai,FIRE,Eastern Region,DODE BARASAIN,01/14/08,Gorkhapatra 2008/01/15Y107N246P16,1.0,2,0,0,5,0,0,0,0,0,0,600000.0,0,0,0.0,Eastern
Dailekh,Bheri,Hill,LANDSLIDE,Mid-Western Region,NAULE KATUWAL,01/15/08,Kantipur2008/01/16Y15N326P5,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Siraha,Sagarmatha,Terai,FIRE,Eastern Region,Tenuwapatti,01/15/08,Kantipur2008/01/16Y107N326P5,1.0,0,0,0,0,0,0,0,0,0,0,300000.0,0,0,0.0,Eastern
Mugu,Karnali,Mountain,EPIDEMIC,Mid-Western Region,BHIHI,01/15/08,Rajdhani Daily2008/01/16Y7N216P4,1.0,5,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Siraha,Sagarmatha,Terai,FIRE,Eastern Region,Kusaha Luxminiya,01/15/08,Gorkhapatra 2008/01/16Y107N248P16,1.0,0,0,0,6,0,0,0,0,0,0,300000.0,0,0,0.0,Eastern
Sunsari,Kosi,Terai,ACCIDENT,Eastern Region,Madhuwan,01/16/08,Gorkhapatra 2008/01/17Y107N249P16,1.0,1,5,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Sunsari,Kosi,Terai,FIRE,Eastern Region,Sripurjabdi,01/17/08,Gorkhapatra 2008/01/18Y107N249P10,1.0,0,0,0,4,6,0,0,22,0,0,200000.0,0,0,0.0,Eastern
Bara,Narayani,Terai,FIRE,Central Region,PARSAUNA (A),01/18/08,Gorkhapatra 2008/01/19Y107N251P1,1.0,7,22,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Sankhuwasabha,Kosi,Mountain,FIRE,Eastern Region,Chainpur,01/19/08,Rajdhani Daily2008/01/20Y7N220P5,1.0,1,0,0,1,0,0,5,0,0,0,50000.0,0,0,0.0,Eastern
Morang,Kosi,Terai,ACCIDENT,Eastern Region,Nocha,01/20/08,Gorkhapatra 2008/01/21Y107N253P2,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Sankhuwasabha,Kosi,Mountain,FIRE,Eastern Region,Chepuwa,01/20/08,Rajdhani Daily2008/01/21Y7N221P4,1.0,0,0,0,4,0,0,21,0,0,0,500000.0,0,0,0.0,Eastern
Sindhupalchok,Bagmati,Mountain,FIRE,Central Region,Petku,01/20/08,Rajdhani Daily2008/01/21Y7N221P4,1.0,1,0,0,1,0,0,0,0,0,0,1000000.0,0,0,0.0,Central
Sunsari,Kosi,Terai,EPIDEMIC,Eastern Region,Parkashpur,01/21/08,Gorkhapatra 2008/01/22Y107N254P10,1.0,0,0,0,0,0,0,6,0,0,0,0.0,0,0,0.0,Eastern
Myagdi,Dhawalagiri,Hill,ACCIDENT,Western Region,BABIYACHAUR,01/22/08,Gorkhapatra 2008/01/22Y107N255P16,1.0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0.0,Western
Makwanpur,Narayani,Hill,FIRE,Central Region,SARIKHETA PALASE,01/22/08,Rajdhani Daily2008/01/23Y7N223P4,1.0,0,0,0,1,0,0,5,0,0,0,0.0,0,0,0.0,Central
Bhaktapur,Bagmati,Hill,FIRE,Central Region,CHANGUNARAYAN,01/24/08,Himalayan Times2008/01/25Y13N31P2,1.0,0,0,0,1,0,0,0,0,0,0,415000.0,0,0,0.0,Central
Saptari,Sagarmatha,Terai,FIRE,Eastern Region,KACHAN,01/24/08,Gorkhapatra 2008/01/25Y107N257P10,1.0,0,0,0,0,30,0,0,164,0,0,1000000.0,0,0,0.0,Eastern
Ramechhap,Janakpur,Hill,ACCIDENT,Central Region,Majuwa,01/24/08,Gorkhapatra 2008/01/25Y107N257P14,1.0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Nuwakot,Bagmati,Hill,FIRE,Central Region,SHIKHARBESHI,01/24/08,Kantipur2008/01/25Y15N335P4,1.0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Bajhang,Seti,Mountain,SNOW STORM,Far Western Region,Dantola,01/24/08,Kantipur2008/01/25Y15N335P5,1.0,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Bajhang,Seti,Mountain,SNOW STORM,Far Western Region,Kanda,01/24/08,Kantipur2008/01/25Y15N335P5,1.0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Nawalparasi,Lumbini,Terai,COLD WAVE,Western Region,TRIBENI_SUSTA,01/25/08,Gorkhapatra 2008/01/26Y107N258P14,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Nawalparasi,Lumbini,Terai,COLD WAVE,Western Region,RATANPUR,01/25/08,Gorkhapatra 2008/01/26Y107N258P14,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Dhading,Bagmati,Hill,ACCIDENT,Central Region,GOGANPANI,01/25/08,Gorkhapatra 2008/01/26Y107N258P14,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Mustang,Dhawalagiri,Mountain,STRONG WIND,Western Region,JOMSOM,01/25/08,Kantipur2008/01/27Y15N337P8,1.0,0,0,0,0,2,0,11,0,0,0,0.0,0,0,0.0,Western
Kathmandu,Bagmati,Hill,FIRE,Central Region,KATHMANDU METROPOLITAN CITY,01/26/08,Rajdhani Daily2008/01/27Y7N227P3,1.0,1,0,0,0,0,0,0,0,0,0,3000000.0,0,0,0.0,Central
Udayapur,Sagarmatha,Hill,ACCIDENT,Eastern Region,Hadiya,01/27/08,Gorkhapatra 2008/01/28Y107N260P16,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Bara,Narayani,Terai,FIRE,Central Region,MADHURJABDI,01/28/08,Kantipur2008/01/29Y15N339P11,1.0,0,0,0,3,0,0,16,0,0,0,0.0,0,0,0.0,Central
Bhaktapur,Bagmati,Hill,FIRE,Central Region,MADHYAPUR THIMI,01/29/08,Kantipur2008/01/30Y15N340P2,1.0,0,0,0,1,0,0,5,0,0,0,0.0,0,0,0.0,Central
Ilam,Mechi,Hill,ACCIDENT,Eastern Region,DHUSENI,01/29/08,Rajdhani Daily2008/01/30Y7N230P4,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Rukum,Rapti,Hill,SNOW STORM,Mid-Western Region,KHALANGA_MUSIKOT,01/29/08,Gorkhapatra 2008/01/30Y107N262P13,1.0,0,30,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Dadeldhura,Mahakali,Hill,COLD WAVE,Far Western Region,AMARGADHI MUNICIPALI,01/30/08,Rajdhani Daily2008/01/31Y7N231P4,1.0,0,0,0,0,0,0,30,0,0,0,0.0,0,0,0.0,Far-Western
Sankhuwasabha,Kosi,Mountain,SNOW STORM,Eastern Region,Powakhola,02/01/08,Gorkhapatra 2008/02/02Y107N265P4,1.0,0,0,0,0,0,0,0,4000,0,0,0.0,0,0,0.0,Eastern
Baglung,Dhawalagiri,Hill,FIRE,Western Region,DARLING,02/01/08,Rajdhani Daily2008/02/02Y7N233P4,1.0,0,0,0,3,0,0,16,0,0,0,500000.0,0,0,0.0,Western
Taplejung,Mechi,Mountain,FIRE,Eastern Region,TAPETHOK,02/01/08,Gorkhapatra 2008/02/01Y107N265P11,1.0,1,0,0,0,3,0,16,0,0,0,500000.0,0,0,0.0,Eastern
Bhojpur,Kosi,Hill,ACCIDENT,Eastern Region,GUPTESHAWAR,02/01/08,Rajdhani Daily2008/02/02Y7N233P4,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Nawalparasi,Lumbini,Terai,COLD WAVE,Western Region,SHIVAMANDIR,02/02/08,Rajdhani Daily2008/02/03Y7N234P1,1.0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Nawalparasi,Lumbini,Terai,RAINS,Western Region,KAWASOTI,02/02/08,Rajdhani Daily200a8.02/03Y7N234P1,1.0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Western
Saptari,Sagarmatha,Terai,COLD WAVE,Eastern Region,JAGATPUR,02/02/08,Rajdhani Daily2008/02/03Y7N234P1,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Baitadi,Mahakali,Hill,COLD WAVE,Far Western Region,AMCHAUR,02/03/08,Gorkhapatra 2008/02/04Y107N267P1,1.0,8,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Far-Western
Saptari,Sagarmatha,Terai,COLD WAVE,Eastern Region,JAGINIYA 2,02/03/08,Gorkhapatra 2008/02/04Y107N267P3,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Siraha,Sagarmatha,Terai,COLD WAVE,Eastern Region,Asanpur,02/04/08,Gorkhapatra 2008/02/05Y107N268P10,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Bara,Narayani,Terai,FIRE,Central Region,PARSAUNI,02/03/08,Samacharpatra2008/02/05YNP,1.0,0,0,0,1,0,0,0,0,0,0,10000000.0,0,0,0.0,Central
Kalikot,Karnali,Mountain,SNOW STORM,Mid-Western Region,PHUKOT,02/01/08,Gorkhapatra 2008/02/07Y107N270P11,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Mid-Western
Sunsari,Kosi,Terai,FIRE,Eastern Region,Haripur,01/28/08,Himalayan Times2008/01/29Y13N26P2,1.0,0,0,0,0,1,0,5,0,0,0,364000.0,0,0,0.0,Eastern
Kavre,Bagmati,Hill,COLD WAVE,Central Region,,02/02/08,Himalayan Times2008/02/04Y13N42P2,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Solukhumbu,Sagarmatha,Mountain,FIRE,Eastern Region,Necha Batase,02/03/08,Himalaya Times2008/02/04Y13N42P3,1.0,0,0,0,1,0,0,0,5,0,0,400000.0,0,0,0.0,Eastern
Ramechhap,Janakpur,Hill,COLD WAVE,Central Region,Bethan,02/03/08,Himalaya Times2008/02/05Y13N43P2,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Central
Doti,Seti,Hill,FIRE,Far Western Region,DAUD,02/08/08,Himalaya Times2008/02/09Y13N47P3,1.0,0,0,0,2,0,0,5,0,0,0,200000.0,0,0,0.0,Far-Western
Saptari,Sagarmatha,Terai,EPIDEMIC,Eastern Region,GOBARGADHA,02/06/08,Rajdhani Daily2008/02/06Y7N238P5,1.0,0,0,0,0,0,0,0,0,0,0,80000.0,0,0,0.0,Eastern
Morang,Kosi,Terai,FIRE,Eastern Region,Sijuwa,02/06/08,Rajdhani Daily2008/02/07Y7N238P5,1.0,0,0,0,1,0,0,0,5,0,0,500000.0,0,0,0.0,Eastern
Ilam,Mechi,Hill,ACCIDENT,Eastern Region,JAMUNA,02/06/08,Samacharpatra2008/02/08,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,Eastern
Lalitpur,Bagmati,Hill,FIRE,Central Region,Lalitpur Municipality,02/05/08,Rajdhani Daily2008/02/08Y7N237P7,1.0,0,0,0,0,1,0,0,0,0,0,560000.0,0,0,0.0,Central
